Student ID,Signup Date,Year,Month,City,City Tier,Age Group,Gender,Course Name,Subject Category,Grade Level,Plan Type,Mode of Learning,Enrollment Status,Completion %,Revenue (INR),Course Rating
STU10960,2022-10-05,2022,Oct,Nagpur,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Trial - Not Converted,2.0,0.0,
STU11255,2022-10-05,2022,Oct,Kota,Tier 3,6-10,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Trial - Not Converted,20.9,0.0,
STU13272,2022-10-06,2022,Oct,Varanasi,Tier 3,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,90.0,9609.87,2.8
STU14310,2022-10-06,2022,Oct,Hyderabad,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Completed,100.0,13896.98,3.5
STU13596,2022-10-06,2022,Oct,Delhi,Tier 1,15-17,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,64.4,13603.86,3.0
STU13569,2022-10-06,2022,Oct,Chennai,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,815.47,4.1
STU14563,2022-10-07,2022,Oct,Patna,Tier 2,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Completed,100.0,637.68,4.1
STU15412,2022-10-07,2022,Oct,Lucknow,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,90.1,1309.06,4.8
STU12546,2022-10-07,2022,Oct,Jodhpur,Tier 3,18+,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Active,76.3,36941.59,4.3
STU15022,2022-10-07,2022,Oct,Kanpur,Tier 2,11-14,Male,Python for Beginners,Coding,6-8,Annual,Offline,Active,73.4,8238.25,5.0
STU14414,2022-10-07,2022,Oct,Bengaluru,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Completed,100.0,1450.66,4.1
STU12280,2022-10-07,2022,Oct,Pune,Tier 1,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,48.8,45386.11,4.3
STU10648,2022-10-07,2022,Oct,Varanasi,Tier 3,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Offline,Active,35.3,13445.93,4.2
STU11011,2022-10-07,2022,Oct,Kanpur,Tier 2,6-10,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Active,46.6,2178.71,3.3
STU10290,2022-10-08,2022,Oct,Raipur,Tier 3,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Churned,50.3,5180.05,4.3
STU12540,2022-10-08,2022,Oct,Ahmedabad,Tier 1,15-17,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Churned,50.2,1568.52,4.9
STU11692,2022-10-08,2022,Oct,Kanpur,Tier 2,6-10,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,38.2,1297.32,5.0
STU12833,2022-10-08,2022,Oct,Mumbai,Tier 1,6-10,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Completed,100.0,1547.01,4.0
STU12276,2022-10-09,2022,Oct,Raipur,Tier 3,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Active,51.5,4892.68,4.0
STU13205,2022-10-09,2022,Oct,Jaipur,Tier 2,11-14,Female,Spoken English Mastery,Skill Development,All,Monthly,Online,Churned,55.7,475.26,3.6
STU13339,2022-10-09,2022,Oct,Jaipur,Tier 2,15-17,Female,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Active,77.6,13228.54,4.2
STU13942,2022-10-09,2022,Oct,Indore,Tier 2,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,85.3,665.42,4.1
STU11199,2022-10-09,2022,Oct,Ahmedabad,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Trial - Not Converted,21.8,0.0,
STU10122,2022-10-09,2022,Oct,Kanpur,Tier 2,18+,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,80.2,460.46,3.3
STU15806,2022-10-09,2022,Oct,Hyderabad,Tier 1,18+,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Active,57.5,14208.97,5.0
STU10941,2022-10-09,2022,Oct,Chennai,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,34.7,7801.58,4.5
STU10110,2022-10-10,2022,Oct,Mumbai,Tier 1,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,27.6,49720.68,3.3
STU15263,2022-10-10,2022,Oct,Mumbai,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Monthly,Online,Completed,100.0,1301.24,4.5
STU10227,2022-10-10,2022,Oct,Delhi,Tier 1,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Active,38.0,6057.51,3.2
STU11177,2022-10-10,2022,Oct,Lucknow,Tier 2,15-17,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,21.9,12445.67,4.2
STU12207,2022-10-10,2022,Oct,Hyderabad,Tier 1,6-10,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,79.9,9317.51,3.9
STU11792,2022-10-10,2022,Oct,Mumbai,Tier 1,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Active,33.6,4126.26,4.4
STU14303,2022-10-11,2022,Oct,Lucknow,Tier 2,6-10,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,95.6,10084.64,3.1
STU11970,2022-10-11,2022,Oct,Hyderabad,Tier 1,11-14,Female,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,75.5,1533.45,3.8
STU11525,2022-10-11,2022,Oct,Surat,Tier 2,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Offline,Active,41.1,42445.46,5.0
STU11747,2022-10-11,2022,Oct,Patna,Tier 2,18+,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Online,Trial - Not Converted,6.2,0.0,
STU14046,2022-10-11,2022,Oct,Lucknow,Tier 2,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Completed,100.0,4313.62,4.7
STU11581,2022-10-11,2022,Oct,Indore,Tier 2,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Active,33.9,48772.55,4.2
STU15691,2022-10-12,2022,Oct,Ahmedabad,Tier 1,18+,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,91.1,3706.6,3.2
STU12481,2022-10-12,2022,Oct,Jaipur,Tier 2,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Quarterly,Offline,Trial - Not Converted,14.4,0.0,
STU15819,2022-10-12,2022,Oct,Nagpur,Tier 2,18+,Male,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,45.5,40540.65,3.0
STU11897,2022-10-13,2022,Oct,Ahmedabad,Tier 1,6-10,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Trial - Not Converted,19.2,0.0,
STU11694,2022-10-13,2022,Oct,Jaipur,Tier 2,18+,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Completed,100.0,49996.07,4.2
STU14549,2022-10-13,2022,Oct,Meerut,Tier 3,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,83.9,12635.07,3.0
STU11045,2022-10-13,2022,Oct,Guwahati,Tier 3,11-14,Male,Class 6 Foundation,School Curriculum,6,Monthly,Online,Active,75.1,842.31,4.6
STU14575,2022-10-15,2022,Oct,Delhi,Tier 1,15-17,Male,Robotics & AI Basics,Coding,6-8,Monthly,Online,Active,87.1,1257.56,4.7
STU13839,2022-10-15,2022,Oct,Bengaluru,Tier 1,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Trial - Not Converted,24.0,0.0,
STU15291,2022-10-15,2022,Oct,Varanasi,Tier 3,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,97.5,9194.05,4.0
STU14351,2022-10-16,2022,Oct,Delhi,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Annual,Offline,Completed,100.0,7549.44,4.3
STU11767,2022-10-16,2022,Oct,Ranchi,Tier 3,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Active,51.2,14015.87,4.4
STU10087,2022-10-17,2022,Oct,Nagpur,Tier 2,15-17,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,8.2,0.0,
STU12220,2022-10-17,2022,Oct,Jaipur,Tier 2,18+,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Churned,46.0,4902.98,4.0
STU15123,2022-10-17,2022,Oct,Bengaluru,Tier 1,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,3.5,0.0,
STU11430,2022-10-17,2022,Oct,Bhopal,Tier 2,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Completed,100.0,5176.57,4.6
STU14800,2022-10-17,2022,Oct,Bhopal,Tier 2,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Quarterly,Online,Completed,100.0,12112.14,3.9
STU12883,2022-10-18,2022,Oct,Kanpur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,25.7,13123.88,4.2
STU10867,2022-10-18,2022,Oct,Kota,Tier 3,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Completed,100.0,4077.07,3.4
STU15226,2022-10-18,2022,Oct,Delhi,Tier 1,15-17,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Active,33.8,4426.63,4.3
STU15321,2022-10-18,2022,Oct,Nagpur,Tier 2,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,34.6,51089.23,4.0
STU13964,2022-10-19,2022,Oct,Kanpur,Tier 2,6-10,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,43.1,675.58,4.0
STU11076,2022-10-19,2022,Oct,Nagpur,Tier 2,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Active,40.6,4810.8,3.8
STU11221,2022-10-19,2022,Oct,Ranchi,Tier 3,11-14,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Offline,Active,30.1,3831.75,4.6
STU15883,2022-10-19,2022,Oct,Lucknow,Tier 2,15-17,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,24.5,2019.82,5.0
STU11674,2022-10-20,2022,Oct,Raipur,Tier 3,18+,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Active,82.9,1011.12,5.0
STU14189,2022-10-20,2022,Oct,Ahmedabad,Tier 1,6-10,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Completed,100.0,3800.11,4.6
STU15635,2022-10-20,2022,Oct,Pune,Tier 1,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Active,35.7,956.96,3.7
STU13969,2022-10-21,2022,Oct,Surat,Tier 2,11-14,Female,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Online,Completed,100.0,4275.37,3.5
STU14177,2022-10-21,2022,Oct,Chennai,Tier 1,6-10,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Active,42.4,4833.62,4.3
STU15757,2022-10-21,2022,Oct,Bengaluru,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Active,42.6,2369.03,3.2
STU11834,2022-10-22,2022,Oct,Meerut,Tier 3,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Completed,100.0,1022.29,4.1
STU10387,2022-10-22,2022,Oct,Delhi,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Trial - Not Converted,8.6,0.0,
STU11034,2022-10-22,2022,Oct,Delhi,Tier 1,15-17,Male,Python for Beginners,Coding,6-8,Monthly,Offline,Trial - Not Converted,6.4,0.0,
STU10741,2022-10-22,2022,Oct,Kanpur,Tier 2,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Active,96.8,4561.29,3.4
STU14382,2022-10-23,2022,Oct,Kanpur,Tier 2,15-17,Female,Python for Beginners,Coding,6-8,Monthly,Online,Churned,16.6,723.64,4.8
STU12089,2022-10-23,2022,Oct,Hyderabad,Tier 1,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,89.7,43717.51,3.9
STU14527,2022-10-24,2022,Oct,Raipur,Tier 3,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,38.1,2739.57,4.4
STU15667,2022-10-24,2022,Oct,Pune,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Churned,43.5,3876.56,4.5
STU10985,2022-10-24,2022,Oct,Delhi,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,11.8,0.0,
STU10266,2022-10-24,2022,Oct,Patna,Tier 2,11-14,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Trial - Not Converted,2.2,0.0,
STU12407,2022-10-24,2022,Oct,Mumbai,Tier 1,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Churned,18.9,7791.77,4.3
STU15259,2022-10-25,2022,Oct,Bengaluru,Tier 1,15-17,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Online,Trial - Not Converted,14.4,0.0,
STU14834,2022-10-25,2022,Oct,Bhopal,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,42.2,7707.55,5.0
STU10812,2022-10-25,2022,Oct,Jaipur,Tier 2,6-10,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Completed,100.0,3783.32,3.7
STU14305,2022-10-25,2022,Oct,Delhi,Tier 1,6-10,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,60.1,1808.91,4.2
STU11340,2022-10-26,2022,Oct,Delhi,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Trial - Not Converted,12.2,0.0,
STU14932,2022-10-27,2022,Oct,Indore,Tier 2,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,39.6,10495.42,3.5
STU15807,2022-10-27,2022,Oct,Bengaluru,Tier 1,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Trial - Not Converted,11.0,0.0,
STU10958,2022-10-28,2022,Oct,Pune,Tier 1,6-10,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Completed,100.0,5130.74,3.7
STU15019,2022-10-29,2022,Oct,Hyderabad,Tier 1,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,96.9,7652.07,3.7
STU13108,2022-10-29,2022,Oct,Nagpur,Tier 2,18+,Female,Python for Beginners,Coding,6-8,Monthly,Online,Completed,100.0,786.06,3.4
STU14531,2022-10-29,2022,Oct,Surat,Tier 2,18+,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Trial - Not Converted,22.9,0.0,
STU10651,2022-10-30,2022,Oct,Ranchi,Tier 3,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Monthly,Offline,Active,51.6,608.32,3.8
STU14466,2022-10-30,2022,Oct,Patna,Tier 2,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,41.0,10048.28,4.5
STU14562,2022-10-31,2022,Oct,Kanpur,Tier 2,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Active,96.0,912.67,4.7
STU14973,2022-10-31,2022,Oct,Nagpur,Tier 2,11-14,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Churned,23.3,11762.51,3.6
STU11705,2022-10-31,2022,Oct,Delhi,Tier 1,18+,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Trial - Not Converted,18.1,0.0,
STU14415,2022-10-31,2022,Oct,Guwahati,Tier 3,18+,Female,Class 6 Foundation,School Curriculum,6,Monthly,Offline,Active,52.3,845.97,4.7
STU13676,2022-10-31,2022,Oct,Bengaluru,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,53.8,10444.59,3.9
STU14431,2022-11-01,2022,Nov,Ranchi,Tier 3,18+,Female,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,3.9,0.0,
STU13881,2022-11-01,2022,Nov,Hyderabad,Tier 1,18+,Male,Spoken English Mastery,Skill Development,All,Quarterly,Online,Active,40.6,1418.68,5.0
STU12779,2022-11-01,2022,Nov,Chennai,Tier 1,11-14,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,16.8,0.0,
STU14480,2022-11-01,2022,Nov,Kota,Tier 3,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Quarterly,Online,Active,22.9,2877.08,4.9
STU15218,2022-11-01,2022,Nov,Patna,Tier 2,18+,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Completed,100.0,1936.44,4.3
STU15529,2022-11-02,2022,Nov,Bengaluru,Tier 1,18+,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Offline,Churned,32.2,683.88,2.4
STU14925,2022-11-02,2022,Nov,Chennai,Tier 1,11-14,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Online,Active,34.9,2519.63,3.5
STU10416,2022-11-02,2022,Nov,Surat,Tier 2,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Monthly,Online,Active,39.3,3722.61,3.0
STU14112,2022-11-02,2022,Nov,Hyderabad,Tier 1,15-17,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,58.3,4410.05,3.8
STU11260,2022-11-03,2022,Nov,Delhi,Tier 1,11-14,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Online,Active,93.6,11743.93,4.3
STU12176,2022-11-03,2022,Nov,Chennai,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,29.4,8260.14,3.7
STU11373,2022-11-03,2022,Nov,Surat,Tier 2,6-10,Female,Class 6 Foundation,School Curriculum,6,Annual,Offline,Churned,23.5,8604.48,5.0
STU14869,2022-11-04,2022,Nov,Indore,Tier 2,18+,Male,Coding for Kids - Scratch,Coding,3-5,Quarterly,Online,Active,45.0,1912.81,4.0
STU10961,2022-11-05,2022,Nov,Hyderabad,Tier 1,15-17,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Active,84.4,3596.53,4.5
STU12893,2022-11-05,2022,Nov,Indore,Tier 2,6-10,Female,Spoken English Mastery,Skill Development,All,Monthly,Offline,Churned,40.3,481.11,3.5
STU13551,2022-11-05,2022,Nov,Surat,Tier 2,11-14,Male,Class 10 CBSE Complete,School Curriculum,10,Quarterly,Offline,Active,24.1,4344.61,3.2
STU12695,2022-11-06,2022,Nov,Kolkata,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Monthly,Offline,Active,23.6,3471.86,4.0
STU14552,2022-11-06,2022,Nov,Lucknow,Tier 2,6-10,Male,Python for Beginners,Coding,6-8,Quarterly,Online,Churned,41.1,2183.81,3.7
STU11269,2022-11-07,2022,Nov,Kolkata,Tier 1,11-14,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,28.1,8237.45,4.3
STU10306,2022-11-07,2022,Nov,Surat,Tier 2,6-10,Male,Python for Beginners,Coding,6-8,Annual,Offline,Active,82.0,7857.76,5.0
STU10492,2022-11-07,2022,Nov,Bengaluru,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Completed,100.0,9195.35,4.9
STU10930,2022-11-07,2022,Nov,Patna,Tier 2,18+,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,43.0,11370.78,4.5
STU13512,2022-11-07,2022,Nov,Ahmedabad,Tier 1,15-17,Female,JEE Main Foundation,Competitive Exam,11-12,Annual,Online,Churned,35.7,38687.61,3.9
STU11479,2022-11-07,2022,Nov,Hyderabad,Tier 1,6-10,Male,Class 6 Foundation,School Curriculum,6,Annual,Online,Churned,35.5,7996.13,3.9
STU15328,2022-11-07,2022,Nov,Kanpur,Tier 2,11-14,Female,Coding for Kids - Scratch,Coding,3-5,Annual,Online,Churned,38.3,6430.25,3.6
STU11081,2022-11-07,2022,Nov,Bengaluru,Tier 1,15-17,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,28.6,9929.21,5.0
STU13001,2022-11-08,2022,Nov,Hyderabad,Tier 1,11-14,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,89.9,4306.7,5.0
STU10377,2022-11-08,2022,Nov,Lucknow,Tier 2,18+,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Completed,100.0,4501.33,3.3
STU15910,2022-11-08,2022,Nov,Hyderabad,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Annual,Online,Active,59.2,12630.13,3.3
STU11321,2022-11-09,2022,Nov,Chennai,Tier 1,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,56.0,10289.48,4.5
STU12684,2022-11-09,2022,Nov,Kanpur,Tier 2,6-10,Female,Python for Beginners,Coding,6-8,Quarterly,Offline,Active,64.8,2151.07,2.7
STU10105,2022-11-10,2022,Nov,Patna,Tier 2,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Trial - Not Converted,24.8,0.0,
STU12693,2022-11-10,2022,Nov,Raipur,Tier 3,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Churned,29.5,46442.94,5.0
STU15092,2022-11-10,2022,Nov,Hyderabad,Tier 1,15-17,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Quarterly,Offline,Active,57.8,14215.32,4.3
STU11137,2022-11-10,2022,Nov,Bengaluru,Tier 1,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Annual,Online,Active,68.5,39008.75,4.1
STU14920,2022-11-10,2022,Nov,Mumbai,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Online,Active,69.3,4872.38,3.9
STU11869,2022-11-10,2022,Nov,Pune,Tier 1,11-14,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Completed,100.0,4708.75,4.0
STU15443,2022-11-10,2022,Nov,Guwahati,Tier 3,11-14,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Active,77.1,4390.22,4.6
STU10782,2022-11-11,2022,Nov,Bengaluru,Tier 1,11-14,Female,Class 6 Foundation,School Curriculum,6,Annual,Online,Active,94.9,7509.55,3.5
STU15148,2022-11-11,2022,Nov,Pune,Tier 1,15-17,Female,Robotics & AI Basics,Coding,6-8,Annual,Online,Trial - Not Converted,5.2,0.0,
STU14057,2022-11-11,2022,Nov,Indore,Tier 2,18+,Male,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Completed,100.0,2490.71,4.0
STU11832,2022-11-11,2022,Nov,Ranchi,Tier 3,15-17,Female,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,21.0,0.0,
STU12960,2022-11-11,2022,Nov,Pune,Tier 1,18+,Male,Robotics & AI Basics,Coding,6-8,Quarterly,Online,Trial - Not Converted,7.6,0.0,
STU13260,2022-11-11,2022,Nov,Hyderabad,Tier 1,6-10,Male,NEET Crash Course,Competitive Exam,11-12,Monthly,Online,Trial - Not Converted,12.7,0.0,
STU15697,2022-11-11,2022,Nov,Chennai,Tier 1,18+,Female,JEE Main Foundation,Competitive Exam,11-12,Quarterly,Offline,Trial - Not Converted,9.9,0.0,
STU15329,2022-11-11,2022,Nov,Guwahati,Tier 3,15-17,Female,Class 10 CBSE Complete,School Curriculum,10,Annual,Offline,Trial - Not Converted,2.9,0.0,
STU15716,2022-11-12,2022,Nov,Bhopal,Tier 2,18+,Male,Class 8 Maths & Science,School Curriculum,8,Annual,Offline,Active,21.3,10323.33,4.5
STU14987,2022-11-12,2022,Nov,Ahmedabad,Tier 1,18+,Female,Class 8 Maths & Science,School Curriculum,8,Annual,Online,Active,30.5,10338.51,4.9
STU15966,2022-11-12,2022,Nov,Delhi,Tier 1,15-17,Male,Class 8 Maths & Science,School Curriculum,8,Monthly,Online,Active,97.7,1035.18,4.6
STU11121,2022-11-12,2022,Nov,Guwahati,Tier 3,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Online,Churned,56.9,51379.99,4.8
STU12298,2022-11-13,2022,Nov,Nagpur,Tier 2,18+,Female,Class 6 Foundation,School Curriculum,6,Quarterly,Offline,Completed,100.0,2582.1,3.7
STU14646,2022-11-13,2022,Nov,Bengaluru,Tier 1,15-17,Male,Spoken English Mastery,Skill Development,All,Annual,Online,Trial - Not Converted,15.7,0.0,
STU10445,2022-11-14,2022,Nov,Ahmedabad,Tier 1,6-10,Male,Class 10 CBSE Complete,School Curriculum,10,Monthly,Online,Active,59.2,1368.06,3.0
STU14928,2022-11-14,2022,Nov,Meerut,Tier 3,6-10,Male,JEE Main Foundation,Competitive Exam,11-12,Annual,Offline,Completed,100.0,36762.44,4.0
STU13219,2022-11-14,2022,Nov,Chennai,Tier 1,11-14,Male,Spoken English Mastery,Skill Development,All,Annual,Offline,Trial - Not Converted,0.1,0.0,
STU14255,2022-11-14,2022,Nov,Guwahati,Tier 3,11-14,Female,Class 8 Maths & Science,School Curriculum,8,Monthly,Offline,Churned,56.9,1040.14,3.2
STU11436,2022-11-15,2022,Nov,Chennai,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Monthly,Offline,Trial - Not Converted,18.0,0.0,
STU11823,2022-11-15,2022,Nov,Indore,Tier 2,11-14,Female,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Churned,39.3,47774.34,5.0
STU12658,2022-11-15,2022,Nov,Kolkata,Tier 1,6-10,Male,Spoken English Mastery,Skill Development,All,Monthly,Online,Active,69.3,489.51,4.3
STU13708,2022-11-16,2022,Nov,Bhopal,Tier 2,18+,Male,Coding for Kids - Scratch,Coding,3-5,Monthly,Online,Active,42.3,679.95,4.5
STU13539,2022-11-16,2022,Nov,Delhi,Tier 1,6-10,Male,UPSC Prelims Foundation,Competitive Exam,Graduate,Annual,Offline,Active,44.5,52152.38,4.0
STU10809,2022-11-17,2022,Nov,Ahmedabad,Tier 1,18+,Male,Python for Beginners,Coding,6-8,Annual,Online,Active,67.7,7875.64,4.8
STU13290,2022-11-17,2022,Nov,Bhopal,Tier 2,6-10,Female,NEET Crash Course,Competitive Exam,11-12,Monthly,Offline,Completed,100.0,4167.34,5.0
